Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Salary_Imputed,Salary_Was_Missing,Salary_Was_College_Missing,Tenure_Months
277341,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,80305.0,Married,Nova,8162.62,Standard,2017,12,,,80305.0,0,0,12
246323,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Doctor,61991.0,Single,Nova,8164.31,Standard,2014,4,,,61991.0,0,0,56
490553,Canada,Saskatchewan,Regina,S6J 3G0,Male,Doctor,61991.0,Single,Nova,8164.31,Standard,2014,10,,,61991.0,0,0,50
786287,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,36213.0,Single,Aurora,8200.79,2018 Promotion,2018,4,,,36213.0,0,0,8
983393,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Nova,8169.33,Standard,2013,12,,,73455.0,1,1,60
383787,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,61764.0,Single,Nova,8169.51,Standard,2014,1,,,61764.0,0,0,59
714121,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,61764.0,Single,Nova,8169.51,Standard,2012,7,,,61764.0,0,0,77
110001,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81771.0,Married,Nova,8173.5,Standard,2018,12,,,81771.0,0,0,0
124377,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Nova,8175.32,Standard,2018,5,,,73455.0,1,1,7
344797,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,53169.0,Married,Nova,8178.24,Standard,2017,3,,,53169.0,0,0,21
822665,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Married,Nova,8181.72,Standard,2018,12,,,73455.0,1,1,0
700748,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,69448.0,Married,Nova,8183.59,Standard,2015,8,,,69448.0,0,0,40
478315,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,64014.0,Married,Nova,8186.1,Standard,2014,2,,,64014.0,0,0,58
278815,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,65068.0,Married,Nova,8188.92,Standard,2014,8,,,65068.0,0,0,52
370842,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,97077.0,Divorced,Nova,8188.98,Standard,2014,7,,,97077.0,0,0,53
703249,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,97077.0,Divorced,Nova,8188.98,Standard,2018,5,,,97077.0,0,0,7
590989,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,72036.0,Single,Nova,8193.09,Standard,2013,2,,,72036.0,0,0,70
836112,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,72116.0,Married,Nova,8193.56,Standard,2012,6,,,72116.0,0,0,78
776782,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,44837.0,Married,Nova,8193.75,Standard,2017,12,,,44837.0,0,0,12
477362,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,73461.0,Single,Nova,8197.71,Standard,2016,9,,,73461.0,0,0,27
117460,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,60148.0,Divorced,Nova,8203.22,Standard,2014,12,,,60148.0,0,0,48
454665,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,60148.0,Divorced,Nova,8203.22,Standard,2018,12,,,60148.0,0,0,0
969500,Canada,Ontario,London,M5B 3E4,Female,Bachelor,57773.0,Married,Nova,8207.78,Standard,2014,10,,,57773.0,0,0,50
128467,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,88458.0,Married,Nova,8209.05,Standard,2014,10,,,88458.0,0,0,50
825165,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,93970.0,Married,Nova,8217.43,Standard,2017,3,,,93970.0,0,0,21
226866,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,101498.0,Married,Nova,8223.16,Standard,2017,6,,,101498.0,0,0,18
844959,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,,Married,Nova,8229.24,Standard,2017,3,,,73455.0,1,1,21
628431,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Nova,8236.92,Standard,2016,12,,,73455.0,1,1,24
746580,Canada,Alberta,Edmonton,T9G 1W3,Male,High School or Below,68586.0,Married,Nova,8237.04,Standard,2016,7,2017.0,3.0,68586.0,0,0,8
969092,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,83775.0,Married,Nova,8237.38,Standard,2013,5,,,83775.0,0,0,67
510329,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,81857.0,Married,Nova,8238.46,Standard,2015,5,,,81857.0,0,0,43
192685,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77705.0,Single,Nova,8246.83,Standard,2014,4,,,77705.0,0,0,56
616162,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,67769.0,Married,Nova,8247.95,Standard,2017,1,,,67769.0,0,0,23
105552,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,77935.0,Married,Nova,8256.3,Standard,2015,11,,,77935.0,0,0,37
263068,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,77935.0,Married,Nova,8256.3,Standard,2018,5,,,77935.0,0,0,7
638466,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77935.0,Married,Nova,8256.3,Standard,2012,4,,,77935.0,0,0,80
943602,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Married,Aurora,8215.39,2018 Promotion,2018,4,2018.0,12.0,73455.0,1,1,8
969350,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,77935.0,Married,Nova,8256.3,Standard,2014,9,,,77935.0,0,0,51
465424,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,51260.0,Married,Aurora,8376.33,2018 Promotion,2018,2,,,51260.0,0,0,10
164034,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,221857.0,Married,Nova,8257.67,Standard,2015,3,,,221857.0,0,0,45
684123,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,221857.0,Married,Nova,8257.67,Standard,2013,1,,,221857.0,0,0,71
883174,Canada,Ontario,Toronto,M8Y 4K8,Male,Doctor,221857.0,Married,Nova,8257.67,Standard,2014,8,2018.0,12.0,221857.0,0,0,52
621190,Canada,Ontario,Kingston,M9K 2P4,Male,Doctor,177400.0,Single,Nova,8259.11,Standard,2016,1,,,177400.0,0,0,35
402964,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,56289.0,Married,Nova,8260.64,Standard,2013,4,,,56289.0,0,0,68
104103,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Nova,8262.88,Standard,2016,5,,,73455.0,1,1,31
170791,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Married,Nova,8263.48,Standard,2014,7,,,73455.0,1,1,53
336817,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,50930.0,Married,Aurora,8382.48,2018 Promotion,2018,4,,,50930.0,0,0,8
171691,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Aurora,8586.53,2018 Promotion,2018,4,2018.0,12.0,73455.0,1,1,8
672570,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,58894.0,Married,Nova,8267.12,Standard,2015,10,,,58894.0,0,0,38
661150,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,60681.0,Married,Nova,8269.08,Standard,2014,3,2018.0,11.0,60681.0,0,0,56
237319,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,64584.0,Married,Nova,8270.63,Standard,2017,11,,,64584.0,0,0,13
936305,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,64584.0,Married,Nova,8270.63,Standard,2014,11,,,64584.0,0,0,49
831404,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,102659.0,Married,Nova,8272.33,Standard,2013,6,,,102659.0,0,0,66
684934,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,98675.0,Divorced,Nova,8272.49,Standard,2012,12,,,98675.0,0,0,72
833754,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Divorced,Nova,8273.11,Standard,2018,6,,,73455.0,1,1,6
276947,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,29905.0,Married,Aurora,8920.46,2018 Promotion,2018,3,2018.0,12.0,29905.0,0,0,9
763071,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,67175.0,Single,Nova,8275.9,Standard,2012,8,,,67175.0,0,0,76
989986,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,67175.0,Single,Nova,8275.9,Standard,2013,12,,,67175.0,0,0,60
399251,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Nova,8276.44,Standard,2013,9,,,73455.0,1,1,63
718764,Canada,Ontario,Toronto,M2Z 4K1,Female,College,,Single,Nova,8276.44,Standard,2015,12,,,73455.0,1,1,36
743481,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,90286.0,Married,Nova,8277.64,Standard,2015,1,2015.0,2.0,90286.0,0,0,1
944980,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,65023.0,Married,Nova,8277.75,Standard,2013,4,,,65023.0,0,0,68
644374,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,134577.0,Single,Nova,8278.72,Standard,2015,7,,,134577.0,0,0,41
738279,Canada,Ontario,Toronto,P1W 1K4,Male,High School or Below,58476.0,Married,Nova,8281.74,Standard,2016,5,,,58476.0,0,0,31
889786,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,83886.0,Married,Nova,8283.07,Standard,2015,12,,,83886.0,0,0,36
991627,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,101314.0,Single,Nova,8283.84,Standard,2018,1,,,101314.0,0,0,11
432392,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,56651.0,Divorced,Nova,8288.16,Standard,2018,11,,,56651.0,0,0,1
809404,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,94202.0,Married,Nova,8291.66,Standard,2015,6,,,94202.0,0,0,42
452459,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,83318.0,Divorced,Nova,8293.48,Standard,2016,11,2018.0,4.0,83318.0,0,0,17
452208,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,85731.0,Divorced,Nova,8295.98,Standard,2017,8,,,85731.0,0,0,16
248620,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Married,Nova,8296.18,Standard,2012,11,,,73455.0,1,1,73
320031,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Nova,8296.18,Standard,2016,9,,,73455.0,1,1,27
682980,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,89007.0,Married,Nova,8302.32,Standard,2016,10,2017.0,6.0,89007.0,0,0,8
527565,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Married,Nova,8304.69,Standard,2016,1,,,73455.0,1,1,35
750171,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Married,Nova,8304.69,Standard,2013,10,,,73455.0,1,1,62
961837,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,81330.0,Married,Nova,8310.7,Standard,2013,5,,,81330.0,0,0,67
105712,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Nova,8311.14,Standard,2015,8,,,73455.0,1,1,40
750862,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,68299.0,Married,Nova,8319.12,Standard,2013,7,,,68299.0,0,0,65
374401,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,75728.0,Married,Nova,8323.53,Standard,2015,11,,,75728.0,0,0,37
824076,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,75728.0,Married,Nova,8323.53,Standard,2012,5,,,75728.0,0,0,79
721713,Canada,Ontario,Toronto,M2Z 4K1,Female,College,,Single,Nova,8324.23,Standard,2015,12,,,73455.0,1,1,36
227433,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,,Single,Nova,8329.04,Standard,2014,11,2016.0,3.0,73455.0,1,1,16
650801,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,68385.0,Divorced,Nova,8334.32,Standard,2013,8,2014.0,4.0,68385.0,0,0,8
757041,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,68385.0,Divorced,Nova,8334.32,Standard,2016,1,,,68385.0,0,0,35
489371,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Nova,8334.36,Standard,2016,3,,,73455.0,1,1,33
698988,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Single,Nova,8336.08,Standard,2012,4,,,73455.0,1,1,80
454720,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,83520.0,Divorced,Nova,8339.0,Standard,2016,6,,,83520.0,0,0,30
885274,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,83520.0,Divorced,Nova,8339.0,Standard,2015,10,,,83520.0,0,0,38
413798,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Divorced,Nova,8341.62,Standard,2015,8,,,73455.0,1,1,40
767857,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Divorced,Nova,8341.62,Standard,2018,5,,,73455.0,1,1,7
335324,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,54111.0,Divorced,Nova,8341.93,Standard,2014,7,,,54111.0,0,0,53
952244,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61253.0,Divorced,Nova,8346.02,Standard,2018,11,,,61253.0,0,0,1
595747,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,68175.0,Divorced,Nova,8355.51,Standard,2016,3,,,68175.0,0,0,33
146527,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,79106.0,Married,Nova,8355.77,Standard,2015,4,,,79106.0,0,0,44
647393,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Married,Nova,8356.18,Standard,2018,12,,,73455.0,1,1,0
112732,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,67412.0,Married,Nova,8360.15,Standard,2016,7,,,67412.0,0,0,29
945703,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,101123.0,Married,Aurora,9840.08,2018 Promotion,2018,4,,,101123.0,0,0,8
819809,Canada,Ontario,London,M5B 3E4,Male,College,,Married,Nova,8364.5,Standard,2014,9,,,73455.0,1,1,51
214030,Canada,British Columbia,Vancouver,V1E 4R6,Female,Master,123277.0,Divorced,Nova,8365.68,Standard,2014,6,,,123277.0,0,0,54
646198,Canada,Ontario,Toronto,M8Y 4K8,Male,Master,123277.0,Divorced,Nova,8365.68,Standard,2017,8,2018.0,4.0,123277.0,0,0,8
142649,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,262729.0,Divorced,Nova,8365.96,Standard,2014,1,2014.0,9.0,262729.0,0,0,8
428162,Canada,Quebec,Montreal,H2Y 4R4,Female,Doctor,222667.0,Married,Nova,8368.88,Standard,2012,12,,,222667.0,0,0,72
221627,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,88626.0,Divorced,Nova,8370.4,Standard,2015,9,2016.0,5.0,88626.0,0,0,8
535183,Canada,Quebec,Montreal,H2Y 2W2,Male,Doctor,79684.0,Married,Nova,8372.85,Standard,2016,9,2017.0,8.0,79684.0,0,0,11
698505,Canada,Alberta,Banff,T4V 1D4,Male,High School or Below,55478.0,Married,Nova,8375.35,Standard,2017,6,,,55478.0,0,0,18
867327,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,51260.0,Married,Nova,8376.33,Standard,2016,9,,,51260.0,0,0,27
268789,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Married,Nova,8377.5,Standard,2016,11,,,73455.0,1,1,25
104732,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,50930.0,Married,Nova,8382.48,Standard,2016,1,,,50930.0,0,0,35
759322,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,50930.0,Married,Nova,8382.48,Standard,2016,9,,,50930.0,0,0,27
760077,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,50930.0,Married,Nova,8382.48,Standard,2018,12,,,50930.0,0,0,0
329214,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,101038.0,Married,Nova,8382.63,Standard,2013,11,,,101038.0,0,0,61
496357,Canada,Alberta,Calgary,T3E 2V9,Male,Master,101038.0,Married,Nova,8382.63,Standard,2018,11,,,101038.0,0,0,1
851982,Canada,Ontario,Toronto,P5S 6R4,Female,Master,101038.0,Married,Nova,8382.63,Standard,2016,8,,,101038.0,0,0,28
668510,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,82190.0,Divorced,Nova,8383.68,Standard,2017,4,,,82190.0,0,0,20
210870,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Nova,8385.25,Standard,2017,11,,,73455.0,1,1,13
840021,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,61331.0,Married,Nova,8391.13,Standard,2012,12,,,61331.0,0,0,72
697162,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,104906.0,Married,Aurora,10314.52,2018 Promotion,2018,3,,,104906.0,0,0,9
365596,Canada,Ontario,Toronto,M2M 6J7,Male,College,,Single,Aurora,10442.45,2018 Promotion,2018,3,,,73455.0,1,1,9
923799,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,77999.0,Divorced,Nova,8395.27,Standard,2012,12,,,77999.0,0,0,72
898417,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Married,Nova,8396.33,Standard,2015,2,,,73455.0,1,1,46
164512,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,47178.0,Divorced,Nova,8400.79,Standard,2016,4,,,47178.0,0,0,32
790940,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,67261.0,Divorced,Nova,8404.4,Standard,2018,12,,,67261.0,0,0,0
539739,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,28446.0,Married,Aurora,10970.13,2018 Promotion,2018,3,2018.0,11.0,28446.0,0,0,8
662848,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,81028.0,Married,Nova,8406.76,Standard,2014,11,,,81028.0,0,0,49
929707,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,93440.0,Married,Nova,8408.31,Standard,2018,11,,,93440.0,0,0,1
148234,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,92496.0,Married,Nova,8408.32,Standard,2012,6,,,92496.0,0,0,78
999788,Canada,Ontario,London,M5B 3E4,Male,Bachelor,56345.0,Married,Nova,8409.07,Standard,2017,2,2017.0,10.0,56345.0,0,0,8
623327,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,84782.0,Married,Nova,8414.94,Standard,2017,6,,,84782.0,0,0,18
904410,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Nova,8415.64,Standard,2018,11,,,73455.0,1,1,1
494885,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,72378.0,Divorced,Nova,8415.68,Standard,2015,12,,,72378.0,0,0,36
718454,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,72378.0,Divorced,Nova,8415.68,Standard,2018,7,,,72378.0,0,0,5
553396,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,49677.0,Divorced,Nova,8417.0,Standard,2016,9,,,49677.0,0,0,27
863384,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,46699.0,Single,Nova,8417.16,Standard,2013,7,,,46699.0,0,0,65
444085,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Married,Nova,8426.06,Standard,2014,1,,,73455.0,1,1,59
743835,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Married,Nova,8426.06,Standard,2013,3,,,73455.0,1,1,69
113040,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,65935.0,Divorced,Nova,8427.17,Standard,2013,1,,,65935.0,0,0,71
540756,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,65935.0,Divorced,Nova,8427.17,Standard,2014,3,,,65935.0,0,0,57
225576,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,57411.0,Married,Aurora,11378.89,2018 Promotion,2018,3,,,57411.0,0,0,9
912352,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,65935.0,Divorced,Nova,8427.17,Standard,2018,5,,,65935.0,0,0,7
775440,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,47026.0,Married,Nova,8427.72,Standard,2016,3,,,47026.0,0,0,33
636673,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,74492.0,Single,Nova,8428.47,Standard,2015,3,,,74492.0,0,0,45
937849,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,104201.0,Married,Nova,8429.49,Standard,2016,5,2017.0,1.0,104201.0,0,0,8
262717,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Nova,8430.06,Standard,2017,6,,,73455.0,1,1,18
532759,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,186861.0,Married,Nova,8432.82,Standard,2017,10,,,186861.0,0,0,14
453466,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,74320.0,Divorced,Nova,8433.23,Standard,2017,12,,,74320.0,0,0,12
213297,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,52172.0,Single,Nova,8434.12,Standard,2015,9,,,52172.0,0,0,39
758328,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,79245.0,Married,Nova,8435.18,Standard,2018,6,,,79245.0,0,0,6
254667,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,87777.0,Single,Nova,8444.84,Standard,2015,12,,,87777.0,0,0,36
137020,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Nova,8456.27,Standard,2018,8,,,73455.0,1,1,4
795840,Canada,Ontario,London,M5B 3E4,Male,College,,Single,Aurora,11436.43,2018 Promotion,2018,3,2018.0,4.0,73455.0,1,1,1
788555,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97704.0,Married,Nova,8456.46,Standard,2018,10,,,97704.0,0,0,2
867472,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,93794.0,Divorced,Nova,8456.72,Standard,2016,5,,,93794.0,0,0,31
148111,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,50303.0,Divorced,Nova,8456.96,Standard,2018,11,,,50303.0,0,0,1
600021,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,50949.0,Married,Nova,8457.46,Standard,2017,8,2018.0,4.0,50949.0,0,0,8
624935,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,73905.0,Married,Nova,8458.53,Standard,2015,11,,,73905.0,0,0,37
760614,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,73905.0,Married,Nova,8458.53,Standard,2017,9,,,73905.0,0,0,15
559483,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,242540.0,Married,Nova,8458.91,Standard,2013,9,,,242540.0,0,0,63
208517,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Married,Aurora,12362.09,2018 Promotion,2018,2,,,73455.0,1,1,10
102376,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Aurora,12765.78,2018 Promotion,2018,3,,,73455.0,1,1,9
332409,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,,Single,Nova,8470.04,Standard,2012,7,,,73455.0,1,1,77
211625,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,83586.0,Married,Nova,8471.29,Standard,2013,1,,,83586.0,0,0,71
611582,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,72312.0,Married,Nova,8476.81,Standard,2014,4,,,72312.0,0,0,56
547217,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,70861.0,Single,Nova,8478.28,Standard,2014,4,2014.0,12.0,70861.0,0,0,8
876850,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,70861.0,Single,Nova,8478.28,Standard,2015,2,,,70861.0,0,0,46
514523,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,47157.0,Married,Nova,8478.3,Standard,2017,11,,,47157.0,0,0,13
954570,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Nova,8478.82,Standard,2017,8,,,73455.0,1,1,16
718516,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,81078.0,Divorced,Nova,8481.31,Standard,2017,8,,,81078.0,0,0,16
118298,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,53587.0,Married,Nova,8482.46,Standard,2014,5,2014.0,9.0,53587.0,0,0,4
823257,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Married,Nova,8487.24,Standard,2017,8,2018.0,4.0,73455.0,1,1,8
368062,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,90603.0,Married,Nova,8488.56,Standard,2016,11,2017.0,7.0,90603.0,0,0,8
472488,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,90603.0,Married,Nova,8488.56,Standard,2015,9,2017.0,8.0,90603.0,0,0,23
549540,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,77331.0,Married,Nova,8491.02,Standard,2017,4,,,77331.0,0,0,20
421580,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,52235.0,Married,Nova,8491.86,Standard,2012,9,,,52235.0,0,0,75
998112,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,52235.0,Married,Nova,8491.86,Standard,2015,5,,,52235.0,0,0,43
985516,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,49316.0,Divorced,Nova,8495.16,Standard,2016,2,,,49316.0,0,0,34
484504,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,49491.0,Divorced,Nova,8496.06,Standard,2014,9,,,49491.0,0,0,51
763591,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,96956.0,Divorced,Nova,8496.36,Standard,2015,8,,,96956.0,0,0,40
601626,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,,Married,Nova,8500.12,Standard,2016,8,,,73455.0,1,1,28
618302,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Married,Nova,8500.12,Standard,2012,8,,,73455.0,1,1,76
149225,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Bachelor,89827.0,Married,Nova,8500.91,Standard,2015,7,,,89827.0,0,0,41
399417,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,89827.0,Married,Nova,8500.91,Standard,2012,5,,,89827.0,0,0,79
482528,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,103621.0,Divorced,Nova,8501.28,Standard,2016,1,,,103621.0,0,0,35
919951,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,103621.0,Divorced,Nova,8501.28,Standard,2015,9,,,103621.0,0,0,39
979467,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Single,Nova,8501.65,Standard,2013,10,,,73455.0,1,1,62
822696,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,44971.0,Single,Nova,8502.24,Standard,2012,5,,,44971.0,0,0,79
810517,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,96133.0,Single,Nova,8503.94,Standard,2017,1,2017.0,9.0,96133.0,0,0,8
883963,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,66119.0,Married,Nova,8507.13,Standard,2017,5,,,66119.0,0,0,19
