Loyalty Number,Recency_Last_Flight,Recency_Last_Redeem,Total_Flights_2017,Total_Distance_2017,Points_Earned_2017,Points_Redeemed_2017,Dollar_Redeemed_2017,Active_Months_2017,Had_Outlier_Flight,Avg_Flights_Per_Month,Avg_Flights_Per_Active_Month,Redemption_Rate_2017,Never_Flew_2017,Has_Redeemed_2017,H1_Flights,H2_Flights,Flight_Trend_Abs,Flight_Trend_Pct,Seasonality_Index,CLV,Salary_Imputed,Education_Encoded,Loyalty_Card_Encoded,Tenure_Months,Salary_Was_Missing,Salary_Was_College_Missing,Churned,Zero_Activity_2018,Formal_Cancel
737451,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7771.02,74690.0,3,2,73,0,0,1,1,0
666572,1.0,12.0,2.0,2280.0,2280.0,0.0,0.0,2,0,0.16666666666666666,1.0,0.0,0,0,0.0,2.0,2.0,2.0,2.0,7771.16,64194.0,1,2,16,0,0,0,0,0
430500,0.0,12.0,21.0,30579.0,30579.0,0.0,0.0,8,0,1.75,2.625,0.0,0,0,12.0,9.0,-3.0,-0.23076923076923078,1.5238095238095237,7771.58,52435.0,3,2,41,0,0,0,0,0
463263,0.0,12.0,15.0,17294.0,17294.0,0.0,0.0,4,0,1.25,3.75,0.0,0,0,0.0,15.0,15.0,15.0,2.4,7771.58,52435.0,3,2,59,0,0,0,0,0
443199,0.0,12.0,21.0,30663.0,30663.0,0.0,0.0,7,0,1.75,3.0,0.0,0,0,8.0,13.0,5.0,0.5555555555555556,1.9047619047619047,7776.84,78423.0,3,2,31,0,0,0,0,0
604943,1.0,2.0,16.0,26058.0,26058.0,475.0,86.0,5,0,1.3333333333333333,3.2,0.018228567042750787,0,1,2.0,14.0,12.0,4.0,2.25,7776.84,78423.0,3,2,65,0,0,0,0,0
327866,1.0,12.0,10.0,12852.0,12852.0,0.0,0.0,5,0,0.8333333333333334,2.0,0.0,0,0,4.0,6.0,2.0,0.4,2.0,7778.53,78582.0,3,2,19,0,0,0,0,0
617447,0.0,0.0,25.0,43715.0,43715.0,1556.0,280.0,10,0,2.0833333333333335,2.5,0.03559418963742422,0,1,15.0,10.0,-5.0,-0.3125,1.6,7780.49,95663.0,3,2,57,0,0,0,0,0
427163,0.0,6.0,31.0,55351.0,55351.0,454.0,82.0,9,0,2.5833333333333335,3.4444444444444446,0.008202200502249282,0,1,17.0,14.0,-3.0,-0.16666666666666666,1.4193548387096775,7780.9,73455.0,2,2,50,1,1,0,0,0
920171,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7782.13,83172.0,3,2,6,0,0,0,0,0
909543,1.0,3.0,19.0,27723.0,27723.0,1182.0,213.0,6,0,1.5833333333333333,3.1666666666666665,0.042636078346499295,0,1,9.0,10.0,1.0,0.1,1.4736842105263157,7783.78,67535.0,3,2,64,0,0,0,0,0
122890,0.0,6.0,26.0,47163.0,47163.0,457.0,82.0,9,0,2.1666666666666665,2.888888888888889,0.009689799207005492,0,1,16.0,10.0,-6.0,-0.35294117647058826,1.8461538461538463,7785.0,64760.0,3,2,46,0,0,0,0,0
697029,1.0,1.0,19.0,25102.0,25102.0,490.0,88.0,8,0,1.5833333333333333,2.375,0.019520356943669825,0,1,11.0,8.0,-3.0,-0.25,1.263157894736842,7785.67,46905.0,3,2,73,0,0,0,0,0
884062,0.0,5.0,29.0,46570.0,46570.0,909.0,164.0,11,0,2.4166666666666665,2.6363636363636362,0.019519003650418726,0,1,11.0,18.0,7.0,0.5833333333333334,1.2413793103448276,7786.68,92642.0,3,2,26,0,0,0,0,0
400392,0.0,12.0,20.0,31549.0,31549.0,0.0,0.0,7,0,1.6666666666666667,2.857142857142857,0.0,0,0,9.0,11.0,2.0,0.2,1.4,7787.43,70127.0,1,2,31,0,0,0,0,0
912588,0.0,12.0,24.0,39647.0,39647.0,0.0,0.0,7,0,2.0,3.4285714285714284,0.0,0,0,8.0,16.0,8.0,0.8888888888888888,1.6666666666666667,7799.44,73455.0,2,2,68,1,1,0,0,0
593039,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7803.5,93679.0,3,2,12,0,0,0,0,0
911852,0.0,12.0,12.0,13757.0,13757.0,0.0,0.0,3,0,1.0,4.0,0.0,0,0,0.0,12.0,12.0,12.0,3.0,7804.6,73455.0,2,2,8,1,1,1,0,1
107487,2.0,12.0,4.0,7626.0,7626.0,0.0,0.0,2,0,0.3333333333333333,2.0,0.0,0,0,2.0,2.0,0.0,0.0,2.0,7805.31,105487.0,4,2,20,0,0,0,0,0
192009,3.0,12.0,22.0,39016.0,39016.0,0.0,0.0,7,0,1.8333333333333333,3.142857142857143,0.0,0,0,11.0,11.0,0.0,0.0,2.0,7805.31,105487.0,4,2,63,0,0,0,0,0
717407,1.0,3.0,21.0,26975.0,26975.0,1025.0,184.0,8,0,1.75,2.625,0.037998146431881374,0,1,7.0,14.0,7.0,0.875,1.9047619047619047,7805.31,105487.0,4,2,72,0,0,0,0,0
640116,2.0,0.0,13.0,22367.0,22367.0,704.0,127.0,5,0,1.0833333333333333,2.6,0.03147494076094246,0,1,3.0,10.0,7.0,1.75,2.1538461538461537,7806.14,49253.0,3,2,39,0,0,0,0,0
849813,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7809.86,73455.0,2,2,19,1,1,1,1,0
282723,0.0,12.0,15.0,15842.0,15842.0,0.0,0.0,5,0,1.25,3.0,0.0,0,0,9.0,6.0,-3.0,-0.3,1.6,7814.6,69937.0,3,2,32,0,0,0,0,0
122020,0.0,1.0,27.0,40884.0,40884.0,2241.0,403.0,10,0,2.25,2.7,0.054813619019665395,0,1,10.0,17.0,7.0,0.6363636363636364,1.6296296296296295,7822.3,56759.0,3,2,39,0,0,0,0,0
143266,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7824.37,55925.0,3,2,3,0,0,0,0,0
163776,0.0,4.0,20.0,28577.0,28577.0,684.0,123.0,8,0,1.6666666666666667,2.5,0.02393533261014102,0,1,7.0,13.0,6.0,0.75,2.2,7832.57,57257.0,3,2,79,0,0,0,0,0
844479,0.0,12.0,16.0,22975.0,22975.0,0.0,0.0,5,0,1.3333333333333333,3.2,0.0,0,0,5.0,11.0,6.0,1.0,2.75,7838.07,73455.0,2,2,67,1,1,0,0,0
148612,0.0,2.0,19.0,24267.0,24267.0,1409.0,254.0,7,0,1.5833333333333333,2.7142857142857144,0.05806238925289488,0,1,7.0,12.0,5.0,0.625,2.3157894736842106,7840.17,74651.0,3,2,0,0,0,0,0,0
235506,1.0,12.0,3.0,6072.0,6072.0,0.0,0.0,1,0,0.25,3.0,0.0,0,0,0.0,3.0,3.0,3.0,4.0,7840.17,74651.0,3,2,15,0,0,0,0,0
700011,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7840.17,74651.0,3,2,78,0,0,1,1,0
780236,1.0,12.0,18.0,28093.0,28093.0,0.0,0.0,6,0,1.5,3.0,0.0,0,0,11.0,7.0,-4.0,-0.3333333333333333,1.7777777777777777,7840.17,74651.0,3,2,77,0,0,0,0,0
990955,0.0,7.0,23.0,42515.0,42515.0,998.0,180.0,7,0,1.9166666666666667,3.2857142857142856,0.023474067976008466,0,1,14.0,9.0,-5.0,-0.3333333333333333,2.0869565217391304,7840.65,73455.0,2,2,23,1,1,0,0,0
743256,1.0,5.0,17.0,22339.0,22339.0,494.0,89.0,6,0,1.4166666666666667,2.8333333333333335,0.02211379202291956,0,1,7.0,10.0,3.0,0.375,1.1764705882352942,7842.38,69227.0,3,2,69,0,0,0,0,0
408493,0.0,12.0,6.0,12793.0,12793.0,0.0,0.0,3,0,0.5,2.0,0.0,0,0,0.0,6.0,6.0,6.0,4.0,7849.13,71737.0,3,2,17,0,0,0,0,0
415148,1.0,12.0,21.0,29373.0,29373.0,0.0,0.0,7,0,1.75,3.0,0.0,0,0,13.0,8.0,-5.0,-0.35714285714285715,1.3333333333333333,7850.13,81070.0,3,2,49,0,0,0,0,0
154855,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7851.35,55487.0,3,2,12,0,0,0,0,0
890437,0.0,12.0,20.0,26159.0,26159.0,0.0,0.0,7,0,1.6666666666666667,2.857142857142857,0.0,0,0,14.0,6.0,-8.0,-0.5333333333333333,2.0,7851.35,55487.0,3,2,67,0,0,0,0,0
438511,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7853.96,63066.0,3,2,3,0,0,1,1,0
365413,0.0,12.0,8.0,16372.0,16372.0,0.0,0.0,3,0,0.6666666666666666,2.6666666666666665,0.0,0,0,0.0,8.0,8.0,8.0,4.0,7854.96,50477.0,3,2,15,0,0,0,0,0
423978,1.0,12.0,22.0,32042.0,32042.0,0.0,0.0,7,0,1.8333333333333333,3.142857142857143,0.0,0,0,11.0,11.0,0.0,0.0,1.2727272727272727,7857.3,73455.0,2,2,69,1,1,0,0,0
628081,0.0,12.0,20.0,35179.0,35179.0,0.0,0.0,9,0,1.6666666666666667,2.2222222222222223,0.0,0,0,10.0,10.0,0.0,0.0,1.2,7858.05,46931.0,3,2,67,0,0,0,0,0
362167,0.0,1.0,27.0,49323.0,49323.0,892.0,160.0,8,0,2.25,3.375,0.018084869127993026,0,1,13.0,14.0,1.0,0.07142857142857142,1.6296296296296295,7858.11,53081.0,3,2,72,0,0,0,0,0
418753,4.0,12.0,6.0,11889.0,11889.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,4.0,7859.41,73455.0,2,2,18,1,1,0,0,0
264486,0.0,1.0,35.0,55462.0,55462.0,727.0,131.0,10,0,2.9166666666666665,3.5,0.013108073996610292,0,1,14.0,21.0,7.0,0.4666666666666667,1.8285714285714285,7860.09,195398.0,5,2,50,0,0,0,0,0
100550,2.0,2.0,23.0,19779.0,19779.0,431.0,78.0,8,0,1.9166666666666667,2.875,0.021790788209717377,0,1,11.0,12.0,1.0,0.08333333333333333,1.391304347826087,7861.8,54133.0,3,2,70,0,0,0,0,0
600482,1.0,12.0,20.0,31859.0,31859.0,0.0,0.0,7,0,1.6666666666666667,2.857142857142857,0.0,0,0,6.0,14.0,8.0,1.1428571428571428,2.2,7865.18,87147.0,3,2,49,0,0,0,0,0
911920,0.0,12.0,26.0,48789.0,48789.0,0.0,0.0,8,0,2.1666666666666665,3.25,0.0,0,0,9.0,17.0,8.0,0.8,2.0,7865.18,87147.0,3,2,75,0,0,0,0,0
816937,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7868.17,73865.0,3,2,11,0,0,0,0,0
118612,0.0,12.0,7.0,9631.0,9631.0,0.0,0.0,3,0,0.5833333333333334,2.3333333333333335,0.0,0,0,0.0,7.0,7.0,7.0,4.0,7868.81,73455.0,2,2,15,1,1,0,0,0
209405,0.0,5.0,21.0,31899.0,31899.0,809.0,146.0,6,0,1.75,3.5,0.025361296592369666,0,1,7.0,14.0,7.0,0.875,1.9047619047619047,7869.43,61203.0,3,2,79,0,0,0,0,0
262810,1.0,3.0,27.0,37884.0,37884.0,1714.0,308.0,7,0,2.25,3.857142857142857,0.0452433745116672,0,1,11.0,16.0,5.0,0.4166666666666667,2.074074074074074,7869.43,61203.0,3,2,40,0,0,0,0,0
258228,3.0,1.0,1.0,1057.0,1057.0,1120.0,202.0,1,0,0.08333333333333333,1.0,1.0,0,1,0.0,1.0,1.0,1.0,4.0,7870.36,87330.0,3,2,18,0,0,0,0,0
730748,0.0,12.0,4.0,8117.0,8117.0,0.0,0.0,3,0,0.3333333333333333,1.3333333333333333,0.0,0,0,0.0,4.0,4.0,4.0,4.0,7880.34,213168.0,5,2,8,0,0,1,0,1
846515,0.0,12.0,7.0,12053.0,12053.0,0.0,0.0,3,0,0.5833333333333334,2.3333333333333335,0.0,0,0,0.0,7.0,7.0,7.0,2.2857142857142856,7887.82,55432.0,3,2,19,0,0,0,0,0
223632,0.0,10.0,23.0,29269.0,29269.0,410.0,74.0,8,0,1.9166666666666667,2.875,0.014007994806792169,0,1,9.0,14.0,5.0,0.5,1.391304347826087,7891.58,52704.0,3,2,62,0,0,0,0,0
156666,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7892.82,53285.0,3,2,2,0,0,0,0,0
834066,2.0,12.0,16.0,26067.0,26067.0,0.0,0.0,5,0,1.3333333333333333,3.2,0.0,0,0,8.0,8.0,0.0,0.0,2.0,7897.02,73455.0,2,2,22,1,1,0,0,0
967904,0.0,1.0,20.0,28225.0,28225.0,1131.0,203.0,5,0,1.6666666666666667,4.0,0.040070859167404785,0,1,0.0,20.0,20.0,20.0,3.0,7899.22,61200.0,3,2,19,0,0,0,0,0
534151,0.0,4.0,8.0,11128.0,11128.0,626.0,113.0,2,0,0.6666666666666666,4.0,0.05625449317038102,0,1,0.0,8.0,8.0,8.0,2.0,7903.99,57815.0,3,2,17,0,0,0,0,0
948961,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7908.45,100913.0,3,2,0,0,0,1,1,0
403473,0.0,12.0,11.0,16246.0,16246.0,0.0,0.0,7,0,0.9166666666666666,1.5714285714285714,0.0,0,0,5.0,6.0,1.0,0.16666666666666666,1.4545454545454546,7908.67,63833.0,3,2,53,0,0,1,0,1
131761,0.0,2.0,22.0,25942.0,25942.0,1663.0,299.0,7,0,1.8333333333333333,3.142857142857143,0.06410454089892838,0,1,12.0,10.0,-2.0,-0.15384615384615385,1.6363636363636365,7911.63,64042.0,3,2,51,0,0,0,0,0
189197,1.0,7.0,30.0,41474.0,41474.0,837.0,150.0,10,0,2.5,3.0,0.020181318416357237,0,1,16.0,14.0,-2.0,-0.11764705882352941,1.7333333333333334,7918.33,64614.0,3,2,40,0,0,0,0,0
643225,0.0,0.0,26.0,36101.0,36101.0,408.0,73.0,10,0,2.1666666666666665,2.6,0.011301625993739786,0,1,14.0,12.0,-2.0,-0.13333333333333333,1.6923076923076923,7919.83,73455.0,2,2,34,1,1,0,0,0
572811,1.0,12.0,25.0,35361.0,35361.0,0.0,0.0,7,0,2.0833333333333335,3.5714285714285716,0.0,0,0,10.0,15.0,5.0,0.45454545454545453,2.08,7928.83,73455.0,2,2,78,1,1,0,0,0
979901,2.0,12.0,11.0,18867.0,18867.0,0.0,0.0,4,0,0.9166666666666666,2.75,0.0,0,0,6.0,5.0,-1.0,-0.14285714285714285,1.4545454545454546,7928.83,73455.0,2,2,73,1,1,0,0,0
726848,1.0,1.0,21.0,27542.0,27542.0,440.0,79.0,8,0,1.75,2.625,0.01597560090044296,0,1,9.0,12.0,3.0,0.3,1.7142857142857142,7933.82,87889.0,3,2,60,0,0,0,0,0
318264,4.0,12.0,9.0,11679.0,11679.0,0.0,0.0,2,0,0.75,4.5,0.0,0,0,3.0,6.0,3.0,0.75,2.6666666666666665,7942.17,62517.0,3,2,53,0,0,0,0,0
240886,0.0,8.0,13.0,23261.0,23261.0,717.0,129.0,6,0,1.0833333333333333,2.1666666666666665,0.030824126219852973,0,1,8.0,5.0,-3.0,-0.3333333333333333,2.1538461538461537,7948.57,78660.0,3,2,44,0,0,0,0,0
489115,0.0,0.0,17.0,27534.0,27534.0,911.0,164.0,6,0,1.4166666666666667,2.8333333333333335,0.03308636594755575,0,1,8.0,9.0,1.0,0.1111111111111111,1.411764705882353,7948.57,78660.0,3,2,68,0,0,0,0,0
961595,2.0,7.0,19.0,27641.0,27641.0,1295.0,234.0,7,0,1.5833333333333333,2.7142857142857144,0.04685069281140335,0,1,14.0,5.0,-9.0,-0.6,1.6842105263157894,7949.28,78510.0,3,2,70,0,0,0,0,0
281926,2.0,12.0,15.0,23141.0,23141.0,0.0,0.0,6,0,1.25,2.5,0.0,0,0,8.0,7.0,-1.0,-0.1111111111111111,1.6,7950.57,83576.0,3,2,61,0,0,0,0,0
736518,1.0,9.0,25.0,38091.0,38091.0,660.0,119.0,9,0,2.0833333333333335,2.7777777777777777,0.0173269276206978,0,1,15.0,10.0,-5.0,-0.3125,1.76,7950.57,83576.0,3,2,77,0,0,0,0,0
612122,1.0,12.0,10.0,19602.0,19602.0,0.0,0.0,4,0,0.8333333333333334,2.5,0.0,0,0,9.0,1.0,-8.0,-0.8,2.0,7955.44,73455.0,2,2,71,1,1,0,0,0
859144,8.0,12.0,10.0,17273.0,17273.0,0.0,0.0,4,0,0.8333333333333334,2.5,0.0,0,0,10.0,0.0,-10.0,-0.9090909090909091,3.2,7955.77,73455.0,2,2,38,1,1,1,1,1
493775,0.0,8.0,21.0,32244.0,32244.0,408.0,73.0,9,0,1.75,2.3333333333333335,0.012653516933382954,0,1,10.0,11.0,1.0,0.09090909090909091,1.5238095238095237,7956.15,64702.0,3,2,49,0,0,0,0,0
509714,0.0,12.0,21.0,30006.0,30006.0,0.0,0.0,6,0,1.75,3.5,0.0,0,0,10.0,11.0,1.0,0.09090909090909091,1.3333333333333333,7957.63,69317.0,3,2,78,0,0,0,0,0
875483,0.0,0.0,21.0,36126.0,36126.0,672.0,121.0,7,0,1.75,3.0,0.018601561202458063,0,1,10.0,11.0,1.0,0.09090909090909091,1.5238095238095237,7960.01,103875.0,3,2,75,0,0,0,0,0
210910,1.0,12.0,19.0,22582.0,22582.0,0.0,0.0,8,0,1.5833333333333333,2.375,0.0,0,0,11.0,8.0,-3.0,-0.25,1.4736842105263157,7974.39,73455.0,2,2,35,1,1,0,0,0
848185,2.0,12.0,17.0,29349.0,29349.0,0.0,0.0,8,0,1.4166666666666667,2.125,0.0,0,0,12.0,5.0,-7.0,-0.5384615384615384,1.6470588235294117,7980.3,88062.0,4,2,63,0,0,0,0,0
550896,2.0,10.0,21.0,33132.0,33132.0,508.0,91.0,8,0,1.75,2.625,0.015332608958106966,0,1,11.0,10.0,-1.0,-0.08333333333333333,1.7142857142857142,7981.44,61644.0,3,2,69,0,0,0,0,0
847136,0.0,12.0,26.0,35624.0,35624.0,0.0,0.0,9,0,2.1666666666666665,2.888888888888889,0.0,0,0,7.0,19.0,12.0,1.5,1.5384615384615385,7981.44,61644.0,3,2,34,0,0,0,0,0
876057,0.0,12.0,10.0,14502.0,14502.0,0.0,0.0,5,0,0.8333333333333334,2.0,0.0,0,0,5.0,5.0,0.0,0.0,1.6,7983.43,58260.0,3,2,51,0,0,0,0,0
573986,0.0,12.0,6.0,14513.0,14513.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,4.0,7985.47,104401.0,3,2,8,0,0,1,0,1
817609,1.0,12.0,9.0,8800.0,8800.0,0.0,0.0,3,0,0.75,3.0,0.0,0,0,0.0,9.0,9.0,9.0,2.6666666666666665,7986.19,86215.0,3,2,17,0,0,0,0,0
152305,3.0,12.0,20.0,38838.0,38838.0,0.0,0.0,7,0,1.6666666666666667,2.857142857142857,0.0,0,0,17.0,3.0,-14.0,-0.7777777777777778,2.0,7988.26,88493.0,3,2,0,0,0,0,0,0
537397,0.0,12.0,20.0,32938.0,32938.0,0.0,0.0,7,0,1.6666666666666667,2.857142857142857,0.0,0,0,8.0,12.0,4.0,0.4444444444444444,1.8,7988.26,88493.0,3,2,64,0,0,0,0,0
739684,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7992.78,57835.0,3,2,5,0,0,0,0,0
513246,0.0,1.0,23.0,39316.0,39316.0,362.0,65.0,9,0,1.9166666666666667,2.5555555555555554,0.00920744734967952,0,1,10.0,13.0,3.0,0.2727272727272727,1.565217391304348,7998.14,53176.0,3,2,62,0,0,0,0,0
156730,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7998.35,122820.0,4,2,5,0,0,0,0,0
515185,0.0,2.0,20.0,29403.0,29403.0,572.0,103.0,7,0,1.6666666666666667,2.857142857142857,0.01945379723157501,0,1,12.0,8.0,-4.0,-0.3076923076923077,1.6,7998.35,122820.0,4,2,78,0,0,0,0,0
259067,4.0,12.0,1.0,825.0,825.0,0.0,0.0,1,0,0.08333333333333333,1.0,0.0,0,0,0.0,1.0,1.0,1.0,4.0,8002.31,73455.0,2,2,17,1,1,0,0,0
303049,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,8002.31,73455.0,2,2,0,1,1,1,1,0
505179,1.0,12.0,1.0,1603.0,1603.0,0.0,0.0,1,0,0.08333333333333333,1.0,0.0,0,0,0.0,1.0,1.0,1.0,4.0,8002.31,73455.0,2,2,14,1,1,0,0,0
465170,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,8004.21,71427.0,3,2,12,0,0,0,0,0
118320,0.0,9.0,22.0,29731.0,29731.0,965.0,174.0,8,0,1.8333333333333333,2.75,0.032457704079916584,0,1,12.0,10.0,-2.0,-0.15384615384615385,1.6363636363636365,8005.96,78268.0,3,2,52,0,0,0,0,0
612834,0.0,5.0,22.0,28942.0,28942.0,1251.0,225.0,6,0,1.8333333333333333,3.6666666666666665,0.0432243797940709,0,1,11.0,11.0,0.0,0.0,1.0909090909090908,8007.35,79817.0,3,2,49,0,0,0,0,0
100890,1.0,1.0,11.0,19132.0,19132.0,341.0,61.0,6,0,0.9166666666666666,1.8333333333333333,0.017823541710223708,0,1,7.0,4.0,-3.0,-0.375,1.4545454545454546,8007.4,73455.0,2,2,52,1,1,0,0,0
177483,0.0,12.0,24.0,37548.0,37548.0,0.0,0.0,9,0,2.0,2.6666666666666665,0.0,0,0,10.0,14.0,4.0,0.36363636363636365,1.5,8007.4,73455.0,2,2,24,1,1,0,0,0
327555,0.0,12.0,25.0,35467.0,35467.0,0.0,0.0,9,0,2.0833333333333335,2.7777777777777777,0.0,0,0,11.0,14.0,3.0,0.25,1.28,8007.4,73455.0,2,2,5,1,1,0,0,0
845176,0.0,5.0,25.0,46171.0,46171.0,1721.0,310.0,9,0,2.0833333333333335,2.7777777777777777,0.03727447965172944,0,1,11.0,14.0,3.0,0.25,1.44,8007.4,73455.0,2,2,49,1,1,0,0,0
313688,0.0,10.0,28.0,42023.0,42023.0,541.0,97.0,10,0,2.3333333333333335,2.8,0.012873902386788188,0,1,12.0,16.0,4.0,0.3076923076923077,1.5714285714285714,8010.97,69964.0,3,2,19,0,0,0,0,0
348751,0.0,12.0,18.0,25050.0,25050.0,0.0,0.0,5,0,1.5,3.6,0.0,0,0,12.0,6.0,-6.0,-0.46153846153846156,1.3333333333333333,8012.12,73455.0,2,2,50,1,1,0,0,0
902555,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,8012.37,74391.0,3,2,11,0,0,0,0,0
599560,0.0,0.0,20.0,27808.0,27808.0,1973.0,355.0,9,0,1.6666666666666667,2.2222222222222223,0.07095080552359033,0,1,10.0,10.0,0.0,0.0,1.4,8013.9,79936.0,3,2,18,0,0,1,1,1
830743,0.0,12.0,18.0,26851.0,26851.0,0.0,0.0,9,0,1.5,2.0,0.0,0,0,9.0,9.0,0.0,0.0,1.3333333333333333,8024.9,73455.0,2,2,65,1,1,0,0,0
388292,4.0,1.0,13.0,19900.0,19900.0,743.0,134.0,5,0,1.0833333333333333,2.6,0.037336683417085424,0,1,6.0,7.0,1.0,0.14285714285714285,2.1538461538461537,8025.23,73455.0,2,2,64,1,1,0,0,0
811289,0.0,8.0,20.0,34193.0,34193.0,501.0,90.0,6,0,1.6666666666666667,3.3333333333333335,0.014652121779311555,0,1,13.0,7.0,-6.0,-0.42857142857142855,2.6,8026.05,73455.0,2,2,36,1,1,0,0,0
880205,1.0,12.0,13.0,16816.0,16816.0,0.0,0.0,4,0,1.0833333333333333,3.25,0.0,0,0,11.0,2.0,-9.0,-0.75,2.1538461538461537,8026.05,73455.0,2,2,79,1,1,0,0,0
369841,0.0,2.0,25.0,43103.0,43103.0,891.0,160.0,9,0,2.0833333333333335,2.7777777777777777,0.02067141498271582,0,1,14.0,11.0,-3.0,-0.2,1.44,8026.28,95877.0,3,2,48,0,0,0,0,0
225087,2.0,12.0,19.0,22091.0,22091.0,0.0,0.0,7,0,1.5833333333333333,2.7142857142857144,0.0,0,0,15.0,4.0,-11.0,-0.6875,1.6842105263157894,8029.39,102791.0,3,2,75,0,0,0,0,0
879787,1.0,7.0,22.0,38596.0,38596.0,565.0,102.0,7,0,1.8333333333333333,3.142857142857143,0.014638822675924966,0,1,14.0,8.0,-6.0,-0.4,1.8181818181818181,8029.72,87579.0,3,2,30,0,0,0,0,0
365515,0.0,11.0,23.0,37118.0,37118.0,380.0,68.0,8,0,1.9166666666666667,2.875,0.010237620561452665,0,1,8.0,15.0,7.0,0.7777777777777778,1.7391304347826086,8041.2,64825.0,3,2,71,0,0,0,0,0
456259,0.0,1.0,22.0,38452.0,38452.0,738.0,133.0,7,0,1.8333333333333333,3.142857142857143,0.019192759804431497,0,1,17.0,5.0,-12.0,-0.6666666666666666,2.1818181818181817,8044.51,82287.0,3,2,79,0,0,0,0,0
314202,0.0,2.0,14.0,23858.0,23858.0,480.0,86.0,8,0,1.1666666666666667,1.75,0.02011903763936625,0,1,9.0,5.0,-4.0,-0.4,1.4285714285714286,8044.73,64338.0,3,2,65,0,0,0,0,0
793761,0.0,6.0,25.0,26975.0,26975.0,841.0,151.0,9,0,2.0833333333333335,2.7777777777777777,0.03117701575532901,0,1,11.0,14.0,3.0,0.25,2.08,8044.73,64338.0,3,2,72,0,0,0,0,0
102726,0.0,2.0,4.0,2960.0,2960.0,506.0,91.0,1,0,0.3333333333333333,4.0,0.17094594594594595,0,1,0.0,4.0,4.0,4.0,4.0,8044.87,84147.0,3,2,16,0,0,0,0,0
232022,0.0,4.0,14.0,26366.0,26366.0,468.0,84.0,6,0,1.1666666666666667,2.3333333333333335,0.01775013274671926,0,1,2.0,12.0,10.0,3.3333333333333335,2.5714285714285716,8044.87,84147.0,3,2,47,0,0,0,0,0
482796,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,8044.87,84147.0,3,2,1,0,0,1,1,0
901747,1.0,12.0,3.0,6840.0,6840.0,0.0,0.0,1,0,0.25,3.0,0.0,0,0,0.0,3.0,3.0,3.0,4.0,8044.87,84147.0,3,2,14,0,0,0,0,0
617326,0.0,3.0,19.0,24185.0,24185.0,477.0,86.0,9,0,1.5833333333333333,2.111111111111111,0.01972296878230308,0,1,10.0,9.0,-1.0,-0.09090909090909091,1.4736842105263157,8047.41,297762.0,5,2,75,0,0,0,0,0
401101,0.0,3.0,20.0,21656.0,21656.0,437.0,79.0,7,0,1.6666666666666667,2.857142857142857,0.020179165127447357,0,1,9.0,11.0,2.0,0.2,1.4,8056.9,78961.0,3,2,38,0,0,0,0,0
